word,pos,confidence,source,example_szy,example_zh
mung,,★☆☆,corpus_highfreq,"""Luye hananay i satalakaway a picekulan"" u kitidaan sa i Pusung ya Luye a kenis Yung-an a niyadu’, i kasaamisan niya talakaway a masaniyadu’ ya Lung-tin han, nipicidekan ku nikasaan kiyu i limaay a bataan nu mihcaan sa, u papalumaan aca tu ya uciya a caciwmungan a kitidaan, sakay nu Taywanay pikingkiwan tu sasakapah tu sikacakat nu uciya, katinengan ku nika sakahenulan nu sakaidaw.",
muo,,★☆☆,corpus_highfreq,"sumanahay a bayu nu dadipasan idaw ku adidiay nu kim, muo atu tei sakasilaculan, nutipan Mala-san",
musakamuay,,★☆☆,corpus_highfreq,"""adidi’ay mubahelay a tademaw ci Pi-te Pan"" (A-me-li-ka: Peter pan) u cacay a igaan tu 2003 a mihcaan nu Haw-lay-u u micidekay katalawan a kawaw a iga, ci P. J. How-ken ku pasubana’ay. miigiay a tademaw pasu ci Cye-luy san-te, Cye-sen-ay-say-ke, Loy-ciw Ha-u-te, atu ci Lu-te-wen Say-ni-ye a tademawan. uyni a iga u mikilulay tu J. M. Pa-li a kungkuan “Pi-te Pan” nisumadan misang, musakamuay cayay ka balakiay adii’ay mubahelal Pi-te Pan, atu adidi’ay Syen-ce Tin-tang matenes i nu sinpiay a subalan",
musakawaway,,★☆☆,corpus_highfreq,"1939 a mihcaan sa u Antigua nu misiwbayay a nipalikal tu masakaputay mapatideng tu. i 1946 a mihcaan sipakay uynianay a nikasumadan, u saku nu musakawaway a masakaputay a micacebisan a misingkiw. namakay i 1951 a mihcaan ya musakakawaway a masakaputay mala nu katenesan a maykuwan tu kanatal, katukuh i 2004 a mihcaan i nikatabakian a nipisingkiw, ya sakay kapulungan a kacakatan a masakaputay ku sikata a misingkiw mademec kya musakawaway a masakaputay. ina masakaputay a kacakatay sa sikining a muk",
muwala,,★☆☆,corpus_highfreq,"(masakiketay nu Fuli a ngangan nikalalekalan sa, i aydaay nu ziday a nakamuan sa yadah ku pahulakan. 1. kasadamekan nu lala’, sikasibek nu nikaluk sa u tipus ku sasitungusan, kiyu iti Siw-hu sabaw tusa a mihcaan sa (1937) cacay a bataan a bulad cacay a demiad, sipasumad han tu ya Fuli a kakalukan han, nipangangan sa muwala tu ""Fuli a kenis sikakitaan sananay a misangayay sa"" ku imi.)",
muwangic,,★☆☆,corpus_highfreq,"Pingtung sian, Mutan siang, Tuyuan niyazu'. Tuyuan niyazu' a binawlan namueneng i Fangsansi(sa'wac) seci siang. i kalipunan a demiad, mapabulaw tayza i Mutan siang bukebukelalan, itawya sa u Mutanse ku ngangan. caay kayadah ku tayzaay a tademaw, sisa, makapah henay kya liwliw. u singanganay a banaw ""muwangic banaw"", kabangcal pamuwangic tu taw. azihen kya ngangan, hakay izaw ku paangic tu taway a kungku sa. u tatenga' sa, tina ngangan namakay Paywan binacadan a kamu ""Kudku"" a ngiha', kya sakaiza",
nabalucuan,,★☆☆,corpus_highfreq,"2013/8 u huwa-siye-u-ci (化學武器) ku sapipenec ni a-say-de(阿塞德) tu binawlan nu nikuwanan niza mala salaecusay sakatalay ku balucu' niza i 21 se-ci nipihiza nizamibabelin tu nabalucuan nu tapang nu a-mi-li-ka(美國) ci u-pa-ma, malawit ku nihemheman nu balucu', nika cayay saybangi nu hitay nu huwa-fu, maselel ku nipalakapah tu a-mi-li-ka(美國). 2015/9 midebung a miculuk ku hitay nu el-luo-se(俄羅斯) padamaan aca nu yi-lang(伊朗) mahizatu u sisapikpikay a tula' ci a-say-de(阿塞德) malalaisay a kawaw nu labu nu si",
naca,,★☆☆,corpus_highfreq,"""kukay tu udip"", yu aniwyu kaku sa mayalul kaku cacay mududu tu dadan. ahican naca tataytay muculil. idaw ku kamu, saycan pisakamu tu katuuday, nu ayawan nu kawaw, anu hicahica sa kisu caay palutatenga ku taw, anu mamin tu kukawaw pahelak han itida, saycan mutuwa ku laway amuawaw tisuwan apapelu.",
nadikuda,,★☆☆,corpus_highfreq,"14 amihcaan 8 abulad nadikuda nudamapatay, luma inlawin milaheci a pacumud i “paudipay a kaput”, sisa 8 abulad pangangan han “awkusetu” abulad, winisa u kamu nu ucu “liman a kamu nu binacadan” iteban nu 8 abulad “August” namakayniay sa.",
nadikudan,,★☆☆,corpus_highfreq,"10 abulad 21 ademiad, ci enlike i hutalaysa a tukay mipalamal amu tuduh tina tukay, ci “Amézqueta 和 Andrés Botello a siwiy a hitay pasatedep amibugay, kyu mukelid tu 200 a tademaw pasada i ada nu nadikudan tu nuayawan a mibaetung mibakuhac.",
nai,,★☆☆,corpus_highfreq,"1990 a mihcaan u tatengaay tu nu cengce a sakapud, nika u hitay caay hen kalawpes ku nu makay i 1967 a mihca naw uheni tu matulinay a mikuwan kuyni. s-r-fa-na-s-aw-ling-pi-o( 1901-1963 ) i 1960 a mihcaan u tuw-ke namasacacay mala cung-tung tu. nu itidaay tu kai’ sa tu 626 nu tademaw namilabuay amin tu nikalalaisan i in-tu-ce-na atu nai a-r-ci-li-ya tu nu i tuw-keay nu mangangayaway a hitay nu mitaykuay( 退伍 ㄖ本) a fuw-ko a milabu tu nu tuw-ke a hitay sa, ya hitay amin i 1963 a mihca cacay a bulad ",
nai',,★☆☆,corpus_highfreq,"Ma-wu-du (馬武督) kabahlinawan a kilingkilngan ahebal kya kakitidaan, u hinuki namin ku buyu', micumud i kilakilangan nai' ku calecaledes aca u sakapahay a tataydaan i lalud nu caculilan.",
nakamuan,,★☆☆,corpus_highfreq,"""Mian"" nau Burma a binacadan a tademaw i cudaday a nakamuan nipangiha', sikay nu Hulamay a pangiha' a mibelin sa idaw ku ""baat"" hananay a imin, ya ""tian"" hananay sa i kasumamadan sa nipatudu'an u i nakaay a kakitidaan sa, sisa u ""Burma"" a imin sa u ""sabaatay i nakaay sananay"". i Burma a kamu sa, ina Burma nipangangan sa ya ""Mian-ma"" han.",
naku,,★☆☆,corpus_highfreq,"""cay kahademhem cu naku pakangelu' takuwan, kiyu cay katineng kaku tu ngelu', cay katineng kaku tu ngelu', nika mapatay nu ngelu' kaku nikaudipan.",
nama,,★☆☆,corpus_highfreq,"1840 a mihcaan nama kademec namangangayaw Na-pow-lun a Ing-kow sakakaay a hitay ci A-se.-Wi-al-s-li, saayaway a ziday Huy-lin-tun nu kakitaan a ngangan pangangan tuyniay a niyazu’. MAaw-li a tademaw nu ayzaay a kakitizaan nu Huy-lin-tun u Te Upoko o te Ika a Maui, imi Maui tangah nu buting.",
namahida,,★☆☆,corpus_highfreq,"1341 a mica i Loma , makaala tu nipangangan nu sihu tu kahemekan cinida . u nadipan nida aebal tu ku nikaydan mala nu mikelitay i Oco , u sayadahay a misulid tu sasulitan . tahkal midan cinida sa mangalay hinasuped tu kasumaman a nasulitan namahida sinanuten nida kya nu Loma atu Sila a nasulitan patahkalen nu tademaw maylabuay ku nipiadih kasalungan . .",
namaka,,★☆☆,corpus_highfreq,(2) namaka wali atu namaka kawanan tu nikalalikeluhan u miduducay tu culil nu balungaan nina tusaay a muculi sakalalikeluh namaka kawili kawanan idaw ku ancin nu laadan a nikalalikeluhan.,
namakay,,★☆☆,corpus_highfreq,"""Ay-li-se tasepian tacuwacuwa misatiwatiway i kakalayan"" (Inggu a kamu: Alice's Adventures in Wonderland), atu hinien a pangangan ""ci Ay-li-semisatiwatiway micidekay a kakitidaan"", u nu Ingguay a kanatal pasubanaay tu sasausian a saydan ci Ca-el-se Lu-te-uye-ci Taw-sen, sanu sasulitan pangangan sa ci Lu-i-se Ka-lo a nipatahkalan sakay nu adiwaway a ulic sasamanggaan. u sitatungusay tina kungkuan sa ci Ay-li-se, namakay i pawalilan a buhang sikahtik i tanu kapabaliwan tu tademaw atu nu aadupanay ",
namakayda,,★☆☆,corpus_highfreq,"""Forcipule"" taneng miadup, cucukan tu duku, caay kaw tatengay nu alisalap a laway. ya duku namakayda ilabu milakuyd tu ngangucuhan katukuh i  “Forcipule” a tungduh.",
namakayni,,★☆☆,corpus_highfreq,"1394 a mihcaan, caw-siyn a kanatal u tapang sa ci li-cen-kuy malimad tayni, sumad hank u ngangan u han-yang 한양 mala han-cen 한성, namakayni sa u caw-siyn pangkiw a sibal namakayni mikuwanay atu sapilacul nu teban sa. caw-siyn nay kadipunan sumad hank u ngangan u cing-cen 경성 han.",
namakayniay,,★☆☆,corpus_highfreq,"&quot;u Cung-kuo (中國) a u idawamin a cudad&quot; (《中國大百科全書》) namakayniay i aadupen misauliulicay kuheni tu u ngabul a kakawaw, u &quot;kaki’ nu ngabul nu aadupen&quot;.",
namapili',,★☆☆,corpus_highfreq,"tatama, nalecuh i 1985 a mihcan 10 a bulad 26 a demiad, miunduay. mimali i Amilika NBA. u sangelacay a tademaw. u minalu niza sa i Itali Roma. namapili' nu Tuoluntuo Paolung putiput. talakaw ciniza, 213cm. matineng mimali, sisa micumut tu Amilika NBA.",
nami,,★☆☆,corpus_highfreq,"1959 amihcaan u hang-cusi-hu pulung nami patayni tu nudumaan a labang sa 1,400 a tatademawan , nu kang-aw a binacadan sa 2,300 ku tayniay midang , nuytiniay tu alabang sa 500 aemang kutayniay midang .1959年杭州西湖共接待外國遊客1,400餘人，港澳同胞2,300餘人，國內遊客500餘萬人次。",
namin,,★☆☆,corpus_highfreq,"""padungusay"" idaw Kya kamu, nikaudipan sadikuday paketunay, ahican ku kawaw, nika utaw namin ku sikawaway,",
naming,,★☆☆,corpus_highfreq,"1462 a mihcaan,mayince nakinatusa masasuada tu tinsukiw sa, makudemu nu satabakiay a cuciyaw ci natusiatawhu sakatusa a si, cikutepaw han paydangan, u insacu a mikuliay nida sa mamin malaliwasak, kyu ya maudipay nuda asapiinsacu malakalak. Katukuh1643 a mihcaan katuuday a niyadu’ “ u setulasepaw, kelung, niwlunpaw, awkusepaw sa”tahekal tu naming ku maudipay a sapiinsacu a kuziw.",
nan,,★☆☆,corpus_highfreq,"Acun, Alu atu Tian-nan matatules ku lima nuheni mialaw tu nitimaan a uduan, sadikuday malawpesm, ci Huo-puose (霍博士) cuduhen patayda i duutduutan, ya pacebaay a Lawen nan malatademaw tu ci Lawlunse dakepen. ci Aylee maadih nida ci Tian-nan atu ci Laywen tuni kasasungaayan, mangalay mihulak mitima' tu sakaykisuan , taban nu labiyi masuni ku tuki mahida henay ku nuheni tatusa u balaut henay. ci Acun maemek nu mapalaway mapatay, tanunamuh satu atu mamidang dida ci Yiwen-cialin, mala tapukuan nu caca",
nanam,,★☆☆,corpus_highfreq,"E’wenke’cu nu cacay ku acawa nu sasacabayan, sumamad u babalaki ku sikawaway palacawa, alahican ibili henay patuduan tu ku saacawaan atu i hahuyahuyan heny nu lutungay patuduan tu mikunyaku, u nanam tu wawa henay palacawaan tu ku tademaw. namikunyaku sa apatayda tu pinkin, caay namin kalecad ku lisin, kaduh, katalan, sidi, ngabul u sapabeli ku mahidaay tu pinkinan. wayway nu pikikungan nanuniyadu’ caay namin kalecad.",
nananuman,,★☆☆,corpus_highfreq,"1. dapdap ikasienawan han atu lala’ nu nananuman mahaymaw mulangaw atu mabadi’, apananuman tu, kya kapah ku langw, amiadih kita tuni palumaantu nu sahecian a langawan mikuwan, kya caay ka wada’ kuni kasihecian nu duma a langawan.",
nanay,,★☆☆,corpus_highfreq,"(1) “ u kikay ku sapicuduh” ya balungan hina u kikay ku sapicuduh sa. anu idaw ku nipipacumudan tu sapicuduh tu kikayan atu taneng u kikay ku sapicuduh, nika hatidaay tu caay namin kaw u kikay ku micuduhan, hakiya u caayay pacumud tu kikay, caay kaw nu “ kikayay a balungan”. hatu hatidaay nu nipacunaan tu balungaan, anu pacumuden tu kikay anu caay cukaymasi u “sasilud tu” “ hucunu imian” saan tu “ payaypay a balungan” u caayay kaw u kikayay a balungaan, caay kaw u kikayay nu balungaan. kanahatu ",
nangan,,★☆☆,corpus_highfreq,"a nangan sa, tatama a ngangan sa izaw 77, tatayna a ngangan sa izaw 77. namakay Ranchanruy",
nani',,★☆☆,corpus_highfreq,"amica hinaadih kita tu ciluculuk, yadahtu ku ciluciluk, nika u ada' nuheni han yadah tu u edu, tulakuk, nani' mukanay tu heci a aadupan, mukansa caay piliwan tu kiduan nuheni.",
nanto,,★☆☆,corpus_highfreq,u Sejek a niyazu' sa itiza i Nanto i Hualien. u tademaw a nikayadah sa mangasiw 13216 (2017.9).,
nantou,,★☆☆,corpus_highfreq,"u Tayal a tademaw amin itiniay, mahiza ku Taluku ku Tayal, malecad ku kamu atu wayway, namaka Nantou tayni.",
nanumay,,★☆☆,corpus_highfreq,"(4) “ siludan” sakatulu “ hucunu a imian” sipatatiku tu “ mibutingay a balungaan, “ caayay kaw kakakuwanan a balunga”, sasanalimaan a sakasiwantan nu balungaan, “ ti-siw-balunga, “ nanumay a hikuki’ nu imian, mahiniay a balunga u kikayan nanay a pacuduhan caay kaw u “kikay nu balungaan, itini i kanatalan nu sulitan nu “hucunu a imian” kaysakuan u masacacayay atu masilacay, “ u ainanumay a balungan sa” tatengan u “ kikayay nu balungaan”, tatengaay nu imian u “ kikay nu balungaan”.",
nasakamuan,,★☆☆,corpus_highfreq,"Antigua atu Barbuda sa i tini kitakit sa u masaadidi'ngay nu tademaw a kanatal. masulitay i 2016 a mihcaan u masausiay tu nikatineng sa, u tademaw nu An-Ba sa kalaidaw nu 10.10 nu mang, katuuday ku nu African a binacadan. u nu English ku nasakamuan nu kanatal tu sakalalacal. katuuday nu binawlan sa sisinggu tu nu ciwluay a kiwkay.",
nasulitan,,★☆☆,corpus_highfreq,* nasulitan ni Lisin Kubung i 2018 kakuniza:demiad kakuniza:Yincumin,
national,,★☆☆,corpus_highfreq,* [https://en.wikipedia.org/wiki/Lists_of_National_Basketball_Association_players Lists of National Basketball Association players],
nau,,★☆☆,corpus_highfreq,"""Mian"" nau Burma a binacadan a tademaw i cudaday a nakamuan nipangiha', sikay nu Hulamay a pangiha' a mibelin sa idaw ku ""baat"" hananay a imin, ya ""tian"" hananay sa i kasumamadan sa nipatudu'an u i nakaay a kakitidaan sa, sisa u ""Burma"" a imin sa u ""sabaatay i nakaay sananay"". i Burma a kamu sa, ina Burma nipangangan sa ya ""Mian-ma"" han.",
nayi,,★☆☆,corpus_highfreq,"1390 a mihcaan mukilu tu ci sen-zu-han a sunghu tiniay a kiwkay a patideng, huwasa mala macu-hu a kitidaan nu kakitaan. Nayi 1413 a mihcaan tatenga mala macuhu kitidaan nu kanatal a ngangan.i tawya huwasa makaalatu 4,500 ku tademaw itini amuenen, u nalimaan ku kawaw atu Paliwal malasapilacul nu tektek.",
nba,,★☆☆,corpus_highfreq,"A. J. Bramlett nalecuhan i DeKalb, Illinois, nanu syubay kanas-mali miunduay nu Amilika NBA nisakaput, pahanhanan tu kawaw ayza.",
nen,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
new,,★☆☆,corpus_highfreq,"/* For the new main page design */
#mp-2012-banner",
ney,,★☆☆,corpus_highfreq,"""mukilimay tu liyung a padungiay ci Laya"" ya Hwa-te Ti-se-ni pakacuduay ku nipisangaan atu ya Ti-se-niay a patinakay ku patahkalay, iti 2021 a mihcaan 3 a bulad 5 a demiadan, iti Amilika a kanatal mapulung nu paigaay sikalcad nu tatukian a pamelaw, kutusi sa sacumuden i satebul nu Disney+.",
ng,,★☆☆,corpus_highfreq,"Ma-ni-la (Hue-li-pin a kamu：Maynilà, ngalngal：[majˈnilaʔ]；kamu nu Amilika：Manila), u Men-li-la, Ma-ni-la “kamu nu layak: Bîn-lí-la tatengaay a ngangan u Ma-ni-la-se “Lungsod ng Maynila” u Hue-li-pin a suotu, itida i Hue-li-pin u satabakiay Li-sun-taw Ma-ni-la-wan a timulan nu dadipasan, picidekan Pa-se-sa’wac makayda i tukay nu teban nu niyadu’an, malatusa kina tukay timul amis a kitidaan. mala kanatal nu tapang a sakaudip, lalangawan, cyw-yi, kakulian, cen-ce atu ginginkuan. katukuh tu tuseptus",
ngabul,,★☆☆,corpus_highfreq,"""i sulesuledaan kalalikeluhan"" (nu Yin-ku a kamu: Frozen) sakay nu 2013 a mihcaan masa nu igagay i tinnaway pisanga a datuk, musiluyay u 3D hananay a kacudu, na u Ti-se-niay nu manggaay nipasanga palekal tuynian atu pakacuduay a kusi nipasiwbayan, saka nu ngatu saka 53 kayadah nu Ti-se-niay pidepitanay i balucu’ a masatanayuay mangga, sipasumad tunuya mulaay a kungku ni Antesen hananay ya ""sulesuledaan a tapang nu tatayna"". ina kacudu sa u pacuyakuay tu nu matalulay a kungcu, iti nipacabayan nu ",
nganganan,,★☆☆,corpus_highfreq,"Ca-se-ten-ni nganganan nida ci Fuo-la-wi-yu-se.Pi-de.Sa-pa-ti-yu-se, alen nu sinawama ci Ca-se-tin yise malapadek sa sumad hank u nganganan ci Ca-se-tin-ni. pilecuhan hakiya i sepat a lasubu walu a bataan idaw ku tusa mihcaan itida i Se-lea-se-sin-sen-se-kaw-pi-ye nu malaukay a niyadu’an, malukay ku luma’. ci nida u Se-lea-se tademaw “ caay kaw Se-la-hu tademaw, dayhan Sa-pa-ti-yu-se u Se-lea-se a nganganan”. tada kamu nida u La-tin-yi, hakiya uyni ku sakanamuhan nida a Ti-kuo nutipanay a kawaw.",
ngay,,★☆☆,corpus_highfreq,"1757 a mihcaan. Kelaseke a tabakiyay a cacudadan pain ci Watean a patelak, ngay i tabakiay acacudadan patideng misiwbay tu mahiniay misiwliay, kya maedap ci wate cay tu kapakuyuc.",
ngayngay,,★☆☆,corpus_highfreq,"( u misulitay tu sasulitan u pusung se; nu pancah; pusung; nu piwma;pusung; nu punung;pusung; nu layak a kamu;Tai-tang-chhi; nu Taywan a ngayngay sepad ku ngihah; toi dung’ sii ), u nu pusung a kenis u satabakiay a mikuwanay nu tu-se, kitidaan i pusungan a kenis nu sawalian miduduc tu bayu i payteban, i sawalian u taypinyang, satimulan micapi tu tay-ma-li kenis, nu satipan atu saamisan micapi tu piwma a kenis.",
ngiha,,★☆☆,corpus_highfreq,".kuyu, uzip nu micucu'ay, mukanay tu titi aadupan. mahiniay u kamu tu kuyu hananay, u zuma singanga aca tu sumanahay kuyu, kalumeni'ad ku kasumanah kuyu atu lutuk kuyu. dadawa ku tangila nu heni matineng a icuwa ku ngiha asaan, dadaw a pakasanek, tanayu' ku padahaw siduba', kadadawa ku nikaduba' katukuh 50 a bataan km/h, sisa angangan u buting, piya', kabus, kalang, edu, ayam, u cilekay adidi'ay aadupan ku nikanan, uzuma miala aca tu zumaay mulangaway a kakanan.",
nida,,★☆☆,corpus_highfreq,"""Ay-li-se tasepian tacuwacuwa misatiwatiway i kakalayan"" iti 1865 a mihcaan mapatahkal padih tu binawlan. ina kungku sa sipakay i 1862 a mihcaan 7 a bulad 4 a demiadan, miulicay atu ci Lu-pin-sun Ta-ke-hwa-se (Reverend Robinson Duckworth) atu tatuluay a tatayna iti Tay-u-se a sauwac maladay miidang. tuluway a tatayna sa idaw kya ci Ay-li-se.lite-el hananay: u wama nida sa tulcek sa u sasaydan nu ya Niw-cin tabakiay a cacudadanay atu ya nu Uy-se-mi-se-te a cacudadan (Westminster School), ci Hen-l",
nidaan,,★☆☆,corpus_highfreq,"250px|thumb|N-li-ke. Fei-m 恩里科·費米 N-li-ke. Fei-mi itida i caysiw sepcay mihcaan siwa a bulat tusiw a mihcaan ni lecuhan i Luo-ma. ci ama nida ci A-e-pey-tuo. Fei-mi u Yi-ta-li nu dadan nu silamalay a mikuwanay, uyna ci Yi-ta. De-cei-ti-se u saydan nu mulaay. sakatulu nu wawaan, u kakana ci Ma-li-ya mikikaka tu tusaay a mihcaan, kakama ci Cu-li-aw mikikaka ci nidaan tu cacay a mihcaan. lecuh sa ku nu heni a tatusa malekaka pataydan tu i pahabayay ci nidaan. tusaay nu pangkiwan taluma ci N-li-ke. ",
nidateng,,★☆☆,corpus_highfreq,"""nidimutan a budawa ni So-lo-menay a hung-ti"" uni Ha-ke-teay a sapatademaway a nisulitan a kungku,mahka patahkal sa kalalawan tu nu hekalay sakasenengan sa, mapaciliw ku nidateng nu katuuday kakilkilul sa tu a mikilim tu budawan, ci Ha-ke-te sa mala u nu paylumaluma’an sikatinengan a misulitay tu kungku a tademaw, ya ci Lin-su hananay sa kasenun saan a mubelih tuya 20 kayadah nisulitan ni Ha-ke-te a kungku nu cudad.",
nidatengan,,★☆☆,corpus_highfreq,""" nu tuse nu aadupan"" iti 2016 a mihcaan 2 a bulad 13 a demiad i Pilise a kanatal ya Pulusay-el i pilisinan tu kacudu a demiad palekal tu nikasayawan a pazizaw, kalecadan nu mihcaan i 3 a bulad 4 a demiadan iti kaamisan nu Amilika a buluku u 2D, 3D, RealD, IMAX 3D a kasaditan papizizaw tu mimelaway. nipazizawan nu kacudu sa, i nu dikudan kapah amin a piliclic nu mikinaulay, katuud ku miliclicay nu mitesekay a tademaw patatudu tu lima sikasenengan ku datuk nu masakaputay, u ulic nu kungku, atu pi",
nikahida,,★☆☆,corpus_highfreq,"1995 a mihca enemay a bulad, u Cung-huw-min-kul(中華民國) u mababaliay a pu-cang mikelid tu masakaputay tayda i Rye-se (瑞士) milabu tu Mun-tay-na-lun-tan(蒙太納論壇), nikahida masuadih tu Ay-sa-ni-ya(愛沙尼亞) a cung-tung ci Mei-Li(梅里), sikahini kina mahtusaay u malaliyun tu tuud hina papaliw. waluay a bulad, Ay-sa-ni-ya(愛沙尼亞) sayaway a cung-tung ci La-Er u mitayliay tu kanatal a mipalitay a kiing(議員) tayni i Taywan mididaw.[https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E8%88%87%E6%84%9B%",
